tweet_favorite_count,tweet_retweet_count,tweet_media_urls/0,tweet_view_count,tweet_text,user_location,user_handle,tweet_created_at,id,Hashtags
0,0,https://pbs.twimg.com/media/GK5wpSeW8AAqo27.jpg,178,"MI roars back to form in #IPL2024, crushing RCB with a dominant performance! #SuryakumarYadav, #IshanKishan, and #Bumrah shine as MI chase down 197 in just 15.3 overs.

Read more on https://t.co/TpVvvtBiSC

#IPL #MIvsRCB #Cricket #MumbaiIndians #RCBvsMI https://t.co/GYtNRViOm4","London, United Kingdom",shorts_91,Thu Apr 11 17:58:32 +0000 2024,tweet-1778482780802007286,"IPL2024,SuryakumarYadav,IshanKishan,Bumrah,IPL,MIvsRCB,Cricket,MumbaiIndians,RCBvsMI"
1,0,https://pbs.twimg.com/media/GK5xggNXwAAhUb5.jpg,167,"That heart-winning gesture from Virat Kohli ❤🫡

📸: Jio Cinema

#MIvsRCB #ViratKohli #HardikPandya #MI #RCB #IPL2024 #IPL #CricketWinner https://t.co/6N5myZcWj4",,cricketwinner_,Thu Apr 11 18:02:57 +0000 2024,tweet-1778483892514640312,"MIvsRCB,ViratKohli,HardikPandya,MI,RCB,IPL2024,IPL,CricketWinner"
3,0,https://pbs.twimg.com/media/GK5zv-3bMAMsF6z.jpg,422,"Player of the Match Bumrah 😀
Points Table Consistently Same Top Four and Same Bottom Four 😎
#MIvsRCB #MIvRCB #RCBvMI #RCBvsMI #Kohli #Rohit #Patidar #FafDuPlessis #DK #Bumrah #Surya #Ishan #Hardik #TATAIPL2024 #IPL https://t.co/pkf2p6icSt",Bharat ,ajayamar7,Thu Apr 11 18:12:03 +0000 2024,tweet-1778486184681091154,"MIvsRCB,MIvRCB,RCBvMI,RCBvsMI,Kohli,Rohit,Patidar,FafDuPlessis,DK,Bumrah,Surya,Ishan,Hardik,TATAIPL2024,IPL"
0,0,https://pbs.twimg.com/media/GK50Gf8W0AAugM3.jpg,196,"Mumbai Indians move to the seventh position after their thumping win over RCB.

📸: IPL/BCCI

#MIvsRCB #MI #RCB #IPL2024 #IPL #CricketWinner https://t.co/QUEdQnz2Sb",,cricketwinner_,Thu Apr 11 18:13:45 +0000 2024,tweet-1778486611841315077,"MIvsRCB,MI,RCB,IPL2024,IPL,CricketWinner"
0,0,https://pbs.twimg.com/media/GK5zTpAXsAErzIR.jpg,209,"Virat Kohli claims the Orange Cap with 319 runs, while Jasprit Bumrah leads the wicket-takers with 10 scalps.

📸: IPL/BCCI

#MIvsRCB #JaspritBumrah #ViratKohli #MI #RCB #IPL2024 #IPL #CricketWinner https://t.co/6mRa91xG8I",,cricketwinner_,Thu Apr 11 18:10:09 +0000 2024,tweet-1778485706572087382,"MIvsRCB,JaspritBumrah,ViratKohli,MI,RCB,IPL2024,IPL,CricketWinner"
5,1,https://pbs.twimg.com/tweet_video_thumb/GK5trH0bMAAilw9.jpg,156,"Mumbai fans Like &amp; Retweet 💙

RCB fans comment EE SALA CUP NAMDHE 😂😂😂

#MIvsRCB #MI #RCB #IPL https://t.co/Pa48akmrwq",,Dhanush42930901,Thu Apr 11 17:45:31 +0000 2024,tweet-1778479506128580920,"MIvsRCB,MI,RCB,IPL"
1,0,https://pbs.twimg.com/media/GK53UWIWIAAcSdY.jpg,211,"Nita Ambani with Virat Kohli after the match.

#IPL https://t.co/6MikPbJy6R","Islamabad, Pakistan",Nomancricket29,Thu Apr 11 18:27:38 +0000 2024,tweet-1778490104106885547,IPL
1,0,,19,"*MY FAV. #IPL TEAM @MIPaltan #FentabulouslyAwesome , N THIS WAS TRULY SUPER SPECIAL BY YOU #GUYS TONIGHT!!! 
💙🏏🌟🍾💙","Milan, Lombardy",Amitt_ARORA,Thu Apr 11 21:32:49 +0000 2024,tweet-1778536708495351974,"IPL,FentabulouslyAwesome,GUYS"
0,0,,177,"Even I had questions in my mind. Can't they toss on the pitch? Why tossing it  behind ? @BCCI @ICC

#MIvsRCB #MIvRCB #TATAIPL2024 #TATAIPL #IPL2024 #IPL2024live #IPL",🇺🇬🇹🇿🇷🇼🇰🇪🇨🇩🇮🇳,SoansShine,Thu Apr 11 18:03:31 +0000 2024,tweet-1778484035284615474,"MIvsRCB,MIvRCB,TATAIPL2024,TATAIPL,IPL2024,IPL2024live,IPL"
0,0,,145,"Rohit-Virat will be a great IPL swap. #RCB will get a captain to win #IPL and #Virat can openly support #Hardik 
#TATAIPL2024",Bangalore,umeshmajhi,Thu Apr 11 20:41:27 +0000 2024,tweet-1778523780819870012,"RCB,IPL,Virat,Hardik,TATAIPL2024"
0,0,,192,"Purple Cap in IPL 2024: #PatCummins Enters Top Five, #YuzvendraChahal Continues To Lead List of Highest Wicket-Takers 

#RCBvSRH | #IPL | #IPL2024 | #SRHvRCB 

https://t.co/SHrCWgHgs6","Mumbai, India",latestly,Mon Apr 15 19:43:31 +0000 2024,tweet-1779958753854640393,"PatCummins,YuzvendraChahal,RCBvSRH,IPL,IPL2024,SRHvRCB"
2,1,,146,"In a run-fest at #Chinnaswamy Stadium, #SRH trump #RCB. 

Key takeaways from this game👇 

#RCBvSRH #SRHvsRCB #TravisHead #HeinrichKlaasen #ViratKohli #dineshkartik #IPL #IPL2024 #Cricket 

https://t.co/qZtbGXuz6i",,RoyShashwat004,Mon Apr 15 19:38:12 +0000 2024,tweet-1779957416198799668,"Chinnaswamy,SRH,RCB,RCBvSRH,SRHvsRCB,TravisHead,HeinrichKlaasen,ViratKohli,dineshkartik,IPL,IPL2024,Cricket"
296,16,,35652,"Travis Head's 39-ball century has helped Sunrisers Hyderabad to another record #IPL score!

Report + scores 👇 #IPL2024
https://t.co/G33mVMZL96",Australia,cricketcomau,Mon Apr 15 21:51:48 +0000 2024,tweet-1779991034854051988,"IPL,IPL2024"
1,0,,346,"MS DHONI FINISHES OFF IN STYLE AGAIN! IS HE STILL THE BEST FINISHER?

https://t.co/AzieTUmxDf

#MSDhoni #Dhoni7lover
#CSKvsMI #Dhoni #CSKvMI
#Mahi #RohitSharma𓃵 #Rohit
#rohitsharma #MSD #ThalaDhoni
#MIvsCSK #IPLonJioCinema #IPL2024 #IPL #WhistlePodu #DHONI𓃵 #DhoniMagic",where the head is held high🇮,ArjunSingh7460,Mon Apr 15 19:13:30 +0000 2024,tweet-1779951199900618843,"MSDhoni,Dhoni7lover,CSKvsMI,Dhoni,CSKvMI,Mahi,RohitSharma𓃵,Rohit,rohitsharma,MSD,ThalaDhoni,MIvsCSK,IPLonJioCinema,IPL2024,IPL,WhistlePodu,DHONI𓃵,DhoniMagic"
0,0,,92,What a playa for #IPL #DK #dineshkartik,Owner of IEEC,Armchaircriteck,Mon Apr 15 19:59:31 +0000 2024,tweet-1779962781535539393,"IPL,DK,dineshkartik"
3,0,,2761,"The dynamic Aussie was at his blistering best in the T20 competition, helping his side create history. 🔥🙌 

#9WWOS #IPL #Cricket

https://t.co/hevlBqQ8z6",Australia,wwos,Mon Apr 15 21:00:02 +0000 2024,tweet-1779978008620593605,"9WWOS,IPL,Cricket"
1,0,,269,"Bro gonna open from next match? #PatCummins

#RCBvSRH #IPL #IPL17 #IPL2024 #TATAIPL #Bengaluru","Mumbai, India",BeingTeJan,Mon Apr 15 18:05:44 +0000 2024,tweet-1779934144312779204,"PatCummins,RCBvSRH,IPL,IPL17,IPL2024,TATAIPL,Bengaluru"
0,0,,47,"#SunrisersHyderabad Break Records With Highest #IPL Total Yet Again

https://t.co/Q7wiHV7Tl5","Greater Noida, India",TheNationalBul1,Mon Apr 15 18:20:23 +0000 2024,tweet-1779937833689768328,"SunrisersHyderabad,IPL"
0,0,,317,"Orange Cap in IPL 2024: #ViratKohli Extends Lead in List of Highest Run-Scorers, #RiyanParag in Second Place

#RCBvSRH | #IPL | #IPL2024 | #SRHvRCB  

https://t.co/7xVQ6Mcx9g","Mumbai, India",latestly,Mon Apr 15 19:16:25 +0000 2024,tweet-1779951935497683324,"ViratKohli,RiyanParag,RCBvSRH,IPL,IPL2024,SRHvRCB"
34,3,https://pbs.twimg.com/media/GLOhyVbWAAAQgi2.jpg,4817,"#CricketWithHT | #SunrisersHyderabad smashed the highest total in #IPL history as they beat #RoyalChallengersBengaluru by 25 runs 

Here's a look at the points table following the #SRHvsRCB match

Follow our #IPL2024 coverage on https://t.co/eapfTtrYHp https://t.co/ihqI9kjBAG",India,htTweets,Mon Apr 15 18:46:42 +0000 2024,tweet-1779944454516043886,"CricketWithHT,SunrisersHyderabad,IPL,RoyalChallengersBengaluru,SRHvsRCB,IPL2024"
1,0,,323,"RCB vs SRH Stat Highlights, IPL 2024: Records Broken and Created As #SunrisersHyderabad Beat #RoyalChallengersBengaluru in A High-Scoring Contest

#RCBvSRH | #IPL | #IPL2024 | #SRHvRCB 

https://t.co/XblInEm3Hc","Mumbai, India",latestly,Mon Apr 15 20:16:29 +0000 2024,tweet-1779967048422220268,"SunrisersHyderabad,RoyalChallengersBengaluru,RCBvSRH,IPL,IPL2024,SRHvRCB"
0,0,,229,"IPL 2024 Points Table Updated With Net Run Rate: #RCB Remain in Bottom Spot After Fifth Consecutive Defeat

#RCBvSRH | #IPL | #IPL2024 | #SRHvRCB 

https://t.co/4aZrw1bK8q","Mumbai, India",latestly,Mon Apr 15 18:54:14 +0000 2024,tweet-1779946349762621565,"RCB,RCBvSRH,IPL,IPL2024,SRHvRCB"
0,0,,135,"Bhuvneshwar Kumar disaster classes going under the radar this season.

My bro is finished 😭😭😭

#srh #SRHvsRCB #SRHvRCB #rcb #RCBvSRH #ipl",Why Do You Care,EvilRashford,Mon Apr 15 18:21:55 +0000 2024,tweet-1779938220035260470,"srh,SRHvsRCB,SRHvRCB,rcb,RCBvSRH,ipl"
28,1,https://pbs.twimg.com/media/GLOjiCvWMAEKvn0.jpg,6462,"STORY | No way to hide when your confidence is low: Faf du Plessis

READ: https://t.co/C27nyjKXb2

#IPL #IPL2024 https://t.co/7NcmSIYoPF","New Delhi, India",PTI_News,Mon Apr 15 18:53:16 +0000 2024,tweet-1779946106383749374,"IPL,IPL2024"
1,0,,108,"He delivered what he spoke 
#SRHvsRCB #SRH @SunRisers #IPL",Bharat ,SakaraySantosh,Mon Apr 15 18:09:17 +0000 2024,tweet-1779935038609764780,"SRHvsRCB,SRH,IPL"
4,0,,269,"#IPL 2024: #Karthik 83 in vain as Cummins' three-fer helps #SRH seal 25-run win against #RCB

https://t.co/eTpXSOzvgm","Odisha, India",Kalingatv,Mon Apr 15 18:20:44 +0000 2024,tweet-1779937919886594113,"IPL,Karthik,SRH,RCB"
6,3,,84,"Bullish on 
$BUBBLE by @Imaginary_Ones 
$PARAM by @ParamLaboratory 
Keep farming 
We gonna make it
🪂🚀🔁❤️🔥

#IPL #IranAttackIsrael #cryptocrash #IsraeliTerrorists #MIvsCSK #SRHvsRCB",,senseiofgod,Mon Apr 15 18:50:04 +0000 2024,tweet-1779945300788142264,"IPL,IranAttackIsrael,cryptocrash,IsraeliTerrorists,MIvsCSK,SRHvsRCB"
0,0,,59,"Will say it again. SRH, RR &amp; KKR in that order for IPL 2024 cup win. #IPL",Mumbai,Jainam09,Mon Apr 15 18:00:39 +0000 2024,tweet-1779932867164070153,IPL
5,1,,892,"So Mahesh discounts or doesn't watch the Women's grand slam games in Tennis?

#RCB #IPL #WIPL",🇸🇬🇲🇾🇮🇳🇮🇩🇨🇳,saikirankannan,Mon Apr 15 17:57:05 +0000 2024,tweet-1779931969700458970,"RCB,IPL,WIPL"
3,0,,372,"Sure grounds can get larger. Size of chinnaswamy stadium in Bangalore is ridiculous. I can understand different grounds have different sizes, but there has to be a minimum size. And that minimum has to be larger than chinnaswamy. #RCB #RCBvsSRH #SRHvRCB #IPL #IPL2024 #Chinnaswamy",NYC,marathe,Mon Apr 15 20:31:11 +0000 2024,tweet-1779970748737606083,"RCB,RCBvsSRH,SRHvRCB,IPL,IPL2024,Chinnaswamy"
4,0,https://pbs.twimg.com/ext_tw_video_thumb/1779593137637212160/pu/img/Y6XbNHnp9f3Sdj-V.jpg,312,#MIvsCSK #ChennaiSuperKings #Dhoni #MSDhoni #thala #ipl #CSKvMI #GOAT #Legend  .. Once a king always a king 👑 https://t.co/sTMZDiZVbi,"Patna, India",tHerEaLboyShiv1,Sun Apr 14 19:30:48 +0000 2024,tweet-1779593166800158831,"MIvsCSK,ChennaiSuperKings,Dhoni,MSDhoni,thala,ipl,CSKvMI,GOAT,Legend"
0,0,https://pbs.twimg.com/media/GLJd1jQa0AAYzyj.jpg,377,Terrific catch taken by Mustafizur Rahman 🤩 Just look at Chahar and Head Coach's reaction!  #abuksports #IPL #IPL2024 #IPLUpdate #TATAIPL #IPLonJioCinema #MIvsCSK #CSKvsMI #MIvCSK #CSKvMI #LSGvsKKR #KKRvsLSG #LSGvKKR #KKRvLSG #CSKvsMI #MSDhoni #RohitSharma #ChennaiSuperKings https://t.co/lu5XuCmGPQ,"Karachi, Pakistan",ABUKALEX,Sun Apr 14 19:10:19 +0000 2024,tweet-1779588008716685464,"abuksports,IPL,IPL2024,IPLUpdate,TATAIPL,IPLonJioCinema,MIvsCSK,CSKvsMI,MIvCSK,CSKvMI,LSGvsKKR,KKRvsLSG,LSGvKKR,KKRvLSG,CSKvsMI,MSDhoni,RohitSharma,ChennaiSuperKings"
4,0,https://pbs.twimg.com/media/GLJdBDOWAAAd78h.jpg,1038,"It's Clearly 1 vs 13 #Hitman
13th Man Hardik Pandya For Csk

#Rohit #hitman #MIvCSK #IPL #DHONI #Chapri #Hitman #HardikPandya #RohitSharma #MSDhoni #MIvsCSK #ipl2024 #CskvsMi #Ipl2024  #CskvsMi https://t.co/zqsplmtTqa","Wadala, Mumbai",palmanoj1345,Sun Apr 14 19:06:38 +0000 2024,tweet-1779587085415964799,"Hitman,Rohit,hitman,MIvCSK,IPL,DHONI,Chapri,Hitman,HardikPandya,RohitSharma,MSDhoni,MIvsCSK,ipl2024,CskvsMi,Ipl2024,CskvsMi"
4,0,https://pbs.twimg.com/media/GLJXxy5aEAA2JIS.jpg,328,"Hardik said nothing about Rohit's century or his efforts during the post-match presentation. However, he did not forget to credit Dhoni for CSK's win. It obviously shows the type of captain he is and why #MI fans hate him! 

#MIvsCSK #RohitSharma𓃵 #HardikPandya #IPL https://t.co/K2oCMbzkCN","Mumbai, India",abhaymanjrekar,Sun Apr 14 18:43:44 +0000 2024,tweet-1779581322606092477,"MI,MIvsCSK,RohitSharma𓃵,HardikPandya,IPL"
4,0,https://pbs.twimg.com/media/GLJT-rsX0AEU99q.jpg,90,"What a spectacular 💯 from @ImRo45 ..hats off to the Hitman!🎯✨ 

#RohitSharma𓃵 #MIvsCSK #IPL https://t.co/xucOJeRe5b",India🇮🇳,ankit_tr97,Sun Apr 14 18:27:11 +0000 2024,tweet-1779577154503897519,"RohitSharma𓃵,MIvsCSK,IPL"
0,0,https://pbs.twimg.com/media/GLJaM3IWEAAmGFV.jpg,505,"🔥💙 Rohit Sharma reminds everyone why he's called the Hitman.

👏 He brings up his 2nd IPL century.

#Rohit #MIvCSK #IPL #DHONI #Chapri #Hitman #HardikPandya #RohitSharma #MSDhoni #MIvsCSK #ipl2024 #CskvsMi #MIvCSK #ipl2024 https://t.co/vadNcXuGfO","Wadala, Mumbai",palmanoj1345,Sun Apr 14 18:54:19 +0000 2024,tweet-1779583983300260177,"Rohit,MIvCSK,IPL,DHONI,Chapri,Hitman,HardikPandya,RohitSharma,MSDhoni,MIvsCSK,ipl2024,CskvsMi,MIvCSK,ipl2024"
0,0,https://pbs.twimg.com/media/GLJdVnHWUAAFL54.jpg,615,"The man scored a fantastic century but didn’t even celebrate. For #RohitSharma𓃵, it’s the win that matters, not milestones! What a man! ❤️🙌🏻

#Rohit #hitman #MIvCSK #IPL #DHONI #Chapri #Hitman #HardikPandya #RohitSharma #MSDhoni #MIvsCSK #ipl2024 #CskvsMi #CskvsMi https://t.co/ZljXmoSnQg","Wadala, Mumbai",palmanoj1345,Sun Apr 14 19:08:01 +0000 2024,tweet-1779587432331022343,"RohitSharma𓃵,Rohit,hitman,MIvCSK,IPL,DHONI,Chapri,Hitman,HardikPandya,RohitSharma,MSDhoni,MIvsCSK,ipl2024,CskvsMi,CskvsMi"
0,0,https://pbs.twimg.com/media/GLJXcYwXcAADBMl.jpg,102,"Century by Mumbai cha Raja 

Well played Rohit 105*

🔔 Subscribe :

https://t.co/VCe18yOo6Q

#RohitSharma𓃵 #MIvsCSK #CSKvsMI #IPL #IPL2024 #shorts #gameplay #gamingvideos #gaming https://t.co/89HEzxvm6z","Solapur, India",im_sandeepdalvi,Sun Apr 14 18:42:21 +0000 2024,tweet-1779580971098014102,"RohitSharma𓃵,MIvsCSK,CSKvsMI,IPL,IPL2024,shorts,gameplay,gamingvideos,gaming"
2,0,,213,"#MatheeshaPathirana Wins Man of the Match Award in #MIvsCSK IPL 2024 Match

#MIvCSK | #IPL |  #IPL2024 | #CSKvMI 

https://t.co/5mXIB6vI3z","Mumbai, India",latestly,Sun Apr 14 19:01:36 +0000 2024,tweet-1779585815083090170,"MatheeshaPathirana,MIvsCSK,MIvCSK,IPL,IPL2024,CSKvMI"
0,1,,191,"Hahahaha... What a world!!!

#MIvsCSK #MIvCSK #TATAIPL2024 #TATAIPL #IPL2024 #IPL2024live #IPL",🇺🇬🇹🇿🇷🇼🇰🇪🇨🇩🇮🇳,SoansShine,Sun Apr 14 19:36:16 +0000 2024,tweet-1779594540275413343,"MIvsCSK,MIvCSK,TATAIPL2024,TATAIPL,IPL2024,IPL2024live,IPL"
2,0,,161,""" A young Wicketkeeper smashing 3 sixes in the last over made the difference."" - @ChennaiIPL Captain 
@Ruutu1331 talks about @msdhoni. 💛
#MIvsCSK #IPLonJioCinema #IPL #YellowArmy #WhistePodu","Mumbai, India",Riiddheyy,Sun Apr 14 18:29:05 +0000 2024,tweet-1779577632117735829,"MIvsCSK,IPLonJioCinema,IPL,YellowArmy,WhistePodu"
1,1,,562,"BREAKING: Next Thala movie coming up - *MSD ON LSD*

BOOM BOOM BOOM DHONI ♥️🙌💯

#Thala #MSD #DHONI𓃵 #ThalaDhoni #MSDhoni #MSDhoni𓃵 #Dhoni #MIvsCSK #CSKvMI @CSKFansOfficial @ChennaiIPL #IPL #IPL24 #IPLonJioCinema",Bangalore,jitin84,Sun Apr 14 19:56:54 +0000 2024,tweet-1779599732220076076,"Thala,MSD,DHONI𓃵,ThalaDhoni,MSDhoni,MSDhoni𓃵,Dhoni,MIvsCSK,CSKvMI,IPL,IPL24,IPLonJioCinema"
0,0,,75,"Hahaha Fact .
#MIvsCSK  #IPL",,UttamJustin,Sun Apr 14 19:47:45 +0000 2024,tweet-1779597431556256022,"MIvsCSK,IPL"
0,0,,410,"#MI vs #CSK Stat Highlights, IPL 2024: #RohitSharma’s First IPL Century in 12 Years Not Enough for #MumbaiIndians To Beat #ChennaiSuperKings

#MIvCSK | #IPL |  #IPL2024 | #CSKvMI

https://t.co/17LW2xg8Xn","Mumbai, India",latestly,Sun Apr 14 19:48:36 +0000 2024,tweet-1779597646581362761,"MI,CSK,RohitSharma,MumbaiIndians,ChennaiSuperKings,MIvCSK,IPL,IPL2024,CSKvMI"
3,1,,346,"#Dhoni the only cricketer I know who is beyond the Teams in #IPL .No matter which team #CSK plays, there's a #Dhoni fan in every   person present in the stadium, irrespective of the team they support. They cheer the loudest for him.. the Magic ✨✨ of #MSDhoni #7forever #Yellove","Pune, India",_MyInspirationz,Sun Apr 14 19:04:36 +0000 2024,tweet-1779586571433652524,"Dhoni,IPL,CSK,Dhoni,MSDhoni,7forever,Yellove"
1,0,,268,"The BEST 15th &amp; 16th overs ever bowled in the history of #IPL, especially given the game's context! 🦁💛

Take a bow, Shardul &amp; Tushar! 🙇‍♂️

@ChennaiIPL 

#MIvCSK #Whistlepodu","Atlanta, GA",iamsasidhar225,Sun Apr 14 19:57:13 +0000 2024,tweet-1779599813895422121,"IPL,MIvCSK,Whistlepodu"
0,0,,81,"IPL: KKR beat LSG by 8 wickets in Kolkata, roar back to victory | Indiablooms - First Portal on Digital News Management https://t.co/wwBxwu1VpK #KKR #LSG #KKRvsLSG #IPL",India,indiablooms,Sun Apr 14 18:32:57 +0000 2024,tweet-1779578606387130420,"KKR,LSG,KKRvsLSG,IPL"
0,0,,161,KKR vs LSG: Shah Rukh Khan attends IPL match in Kolkata to cheer his team | Indiablooms - First Portal on Digital News Management https://t.co/yxgxNlYlKP #ShahRukhKhan #IPL #KKR #LSG #KKRvsLSG,India,indiablooms,Sun Apr 14 18:42:53 +0000 2024,tweet-1779581108323049797,"ShahRukhKhan,IPL,KKR,LSG,KKRvsLSG"
0,0,,256,"Highest Score by A Batsman in IPL 2024: #ViratKohli Tops List of Individual Scores in Indian Premier League Season 17, #RohitSharma in Second Place

#MIvCSK | #CSKvMI | #IPL | #IPL2024 

https://t.co/lpRkllbQyC","Mumbai, India",latestly,Sun Apr 14 22:40:31 +0000 2024,tweet-1779640908566474900,"ViratKohli,RohitSharma,MIvCSK,CSKvMI,IPL,IPL2024"
5,1,,3909,"#RohitSharma ton in vain as #ChennaiSuperKings beat #MumbaiIndians in #IPL

The two teams are on contrasting runs after changes of guard this season

https://t.co/0FpFk7E2ev",United Arab Emirates,gulf_news,Sun Apr 14 19:00:40 +0000 2024,tweet-1779585582483558549,"RohitSharma,ChennaiSuperKings,MumbaiIndians,IPL"
0,0,https://pbs.twimg.com/media/GLEIdGMbgAA9Qss.jpg,152,"#ShimronHetmyer won the POTM award for match-winning unbeaten knock ..!!
#Hetmyer #PBKSvsRR #RRvsPBKS #PBKSvRR #RRvPBKS #RajasthanRoyals #PunjabKings #TATAIPL #TATAIPL2024 #IPL #IPL2024 #Oneindiatelugu
📸: IPL/BCCI https://t.co/yysOWgWIaH","Hyderabad, India",oneindiatelugu,Sat Apr 13 18:19:04 +0000 2024,tweet-1779212725358612862,"ShimronHetmyer,Hetmyer,PBKSvsRR,RRvsPBKS,PBKSvRR,RRvPBKS,RajasthanRoyals,PunjabKings,TATAIPL,TATAIPL2024,IPL,IPL2024,Oneindiatelugu"
1,0,https://pbs.twimg.com/media/GLEZZl9aIAAqUSc.jpg,64,"This guy holds the record of second fastest fifty in IPL history but it's a matter of time, now the same guy is roasting himself for the strike rate. Unreal Downfall man 💔 how can a batter change so much..!!!
#IPL https://t.co/H3KEVQ7Ooz",India,Zunx11,Sat Apr 13 19:32:43 +0000 2024,tweet-1779231257819513008,IPL
0,0,,13,Hetmyer guides Rajasthan to three-wicket win over Punjab with a powerful cameo. https://t.co/wUbZcYabUf via @BowThemes #RRvsPJ #IPL.,"Johannesburg, South Africa",fullview_sa,Sat Apr 13 18:43:57 +0000 2024,tweet-1779218988519530891,"RRvsPJ,IPL"
0,0,,148,"#ShimronHetmyer Wins Man of the Match Award in #PBKSvsRR IPL 2024 Match

#PBKSvRR | #IPL | #IPL2024 | #RRvPBKS 

https://t.co/lDhzfTCXRQ","Mumbai, India",latestly,Sat Apr 13 18:47:19 +0000 2024,tweet-1779219834930074027,"ShimronHetmyer,PBKSvsRR,PBKSvRR,IPL,IPL2024,RRvPBKS"
0,0,,220,"#PBKS vs #RR Stat Highlights, IPL 2024: #RajasthanRoyals Win Thriller Thanks to #ShimronHetmyer’s Late Fireworks

#PBKSvRR | #IPL | #IPL2024 | #RRvPBKS 

https://t.co/OT67DZvIuX","Mumbai, India",latestly,Sat Apr 13 20:05:41 +0000 2024,tweet-1779239555603780094,"PBKS,RR,RajasthanRoyals,ShimronHetmyer,PBKSvRR,IPL,IPL2024,RRvPBKS"
0,0,,185,"Purple Cap in IPL 2024: #YuzvendraChahal Replaces #JaspritBumrah As New Leader in List of Highest Wicket-Takers

#PBKSvRR | #IPL | #IPL2024 | #RRvPBKS  

https://t.co/zF9xytWEQs","Mumbai, India",latestly,Sat Apr 13 19:21:14 +0000 2024,tweet-1779228367981617612,"YuzvendraChahal,JaspritBumrah,PBKSvRR,IPL,IPL2024,RRvPBKS"
0,0,,175,"#RajasthanRoyals Beat #PunjabKings by Three Wickets in IPL 2024; #ShimronHetmyer Stars in Thrilling Finish As #RR Return to Winning Ways

#PBKSvRR | #IPL | #IPL2024 | #RRvPBKS 

https://t.co/uA24SF1Rjk","Mumbai, India",latestly,Sat Apr 13 18:10:57 +0000 2024,tweet-1779210684170912186,"RajasthanRoyals,PunjabKings,ShimronHetmyer,RR,PBKSvRR,IPL,IPL2024,RRvPBKS"
0,0,,568,"Orange Cap in IPL 2024: #RiyanParag, #SanjuSamson Remain in Top Five, #ViratKohli Continues To Lead List of Highest Run-Scorers

#PBKSvRR | #IPL | #IPL2024 | #RRvPBKS 

https://t.co/PZcEI6CFtG","Mumbai, India",latestly,Sat Apr 13 19:20:29 +0000 2024,tweet-1779228181041496189,"RiyanParag,SanjuSamson,ViratKohli,PBKSvRR,IPL,IPL2024,RRvPBKS"
0,0,,189,"#IPL2024 Points Table Updated With Net Run Rate: #RajasthanRoyals Consolidate Top Spot With Fifth Victory of Season

#PBKSvRR | #IPL | #IPL2024 | #RRvPBKS  

https://t.co/DBzNngVjfn","Mumbai, India",latestly,Sat Apr 13 18:58:31 +0000 2024,tweet-1779222655029109095,"IPL2024,RajasthanRoyals,PBKSvRR,IPL,IPL2024,RRvPBKS"
7,1,,289,"Parag will not be the hero today. He is out on 23 off 18 balls by Arshdeep. Another game changing moment 🤐🤐

#RRvsPBKS #PBKSvRR #IPL #IPL2024live #IPLFiesta #IPL24","Bengaluru, India",vishalsah1986,Sat Apr 13 17:22:39 +0000 2024,tweet-1779198527601791327,"RRvsPBKS,PBKSvRR,IPL,IPL2024live,IPLFiesta,IPL24"
3,1,,137,"Hetmeyer finishes off in style. Full toss by Arshdeep blasted for a match winning six 💥💥 

No super overs tonight!!

#RRvsPBKS #PBKSvRR #IPL24 #IPL #IPL2024live #IPLFiesta","Bengaluru, India",vishalsah1986,Sat Apr 13 17:44:51 +0000 2024,tweet-1779204115991777461,"RRvsPBKS,PBKSvRR,IPL24,IPL,IPL2024live,IPLFiesta"
22,1,https://pbs.twimg.com/media/GLEGcVCXoAAfhNv.jpg,6182,"STORY | Rajasthan Royals beat Punjab Kings by three wickets in #IPL

READ: https://t.co/DrjKsWsKym https://t.co/5Eh21zOvd0","New Delhi, India",PTI_News,Sat Apr 13 18:09:56 +0000 2024,tweet-1779210425919254629,IPL
4,0,,89,"Rabada dismisses the RR captain Samson for 18 runs. Big momentum shift in the game 💥💥

#RRvsPBKS #PBKSvRR #IPL #IPL24 #IPL2024live #IPLFiesta","Bengaluru, India",vishalsah1986,Sat Apr 13 17:11:09 +0000 2024,tweet-1779195635402690972,"RRvsPBKS,PBKSvRR,IPL,IPL24,IPL2024live,IPLFiesta"
286,89,,5614,"No surprise that every #IPL franchise majorly uses #Thalaivar movies and mass scenes as reference to excite their supporters because of his dominance, longevity and still ruling the Indian cinema even at the age of 73. Also his popularity across the country. Proud fan 🩷 #IPL2024live","San Ramon, CA",meet_tk,Sat Apr 13 17:52:01 +0000 2024,tweet-1779205916635828423,"IPL,Thalaivar"
1,0,,115,"Powell perishes on 11 runs off just 5 balls. Sam Curran has the last laugh 🔥🔥

#RRvPBKS #PBKSvRR #IPL24 #IPL #IPL2024live #IPLFiesta","Bengaluru, India",vishalsah1986,Sat Apr 13 17:35:05 +0000 2024,tweet-1779201657144066191,"RRvPBKS,PBKSvRR,IPL24,IPL,IPL2024live,IPLFiesta"
3,0,,250,"This is like 
We will pick Vijay Shankar over Ambati in the Squad! 

Hope @BCCI doesn’t fall for this again 

#IPL #Rinku #RRvPBKS #RRvsPBKS",Gurgaon,manojyadav_05,Sat Apr 13 19:45:55 +0000 2024,tweet-1779234582279098757,"IPL,Rinku,RRvPBKS,RRvsPBKS"
